Jurisdiction,CountyCode,PrecinctID,PctName,OfficeID,Reportname,CandidateID,CandidateName,TotalVotes
"Perry County, Indiana",62,3,TELL CITY 1,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,344
"Perry County, Indiana",62,4,TELL CITY 2,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,291
"Perry County, Indiana",62,5,TELL CITY 3,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,303
"Perry County, Indiana",62,6,TELL CITY 4,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,385
"Perry County, Indiana",62,7,TELL CITY 5,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,331
"Perry County, Indiana",62,8,TELL CITY 6,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,268
"Perry County, Indiana",62,9,TELL CITY 7,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,254
"Perry County, Indiana",62,10,TELL CITY 8,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,307
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,677
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,405
"Perry County, Indiana",62,13,TROY,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,101
"Perry County, Indiana",62,14,ANDERSON,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,633
"Perry County, Indiana",62,15,CLARK 1,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,229
"Perry County, Indiana",62,16,CLARK 2,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,218
"Perry County, Indiana",62,17,LEOPOLD ,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,278
"Perry County, Indiana",62,18,OIL,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,471
"Perry County, Indiana",62,19,TOBIN,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,297
"Perry County, Indiana",62,20,DERBY,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,108
"Perry County, Indiana",62,21,RONO,10,State Representative Dist 74 ,26,(R) Stephen R. Bartels,136
"Perry County, Indiana",62,1,CANNELTON 1,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,2,CANNELTON 2,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,3,TELL CITY 1,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,4,TELL CITY 2,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,5,TELL CITY 3,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,6,TELL CITY 4,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,7,TELL CITY 5,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,8,TELL CITY 6,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,9,TELL CITY 7,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,10,TELL CITY 8,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,13,TROY,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,14,ANDERSON,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,15,CLARK 1,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,16,CLARK 2,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,17,LEOPOLD ,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,18,OIL,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,19,TOBIN,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,20,DERBY,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,21,RONO,10,State Representative Dist 74 ,27,(D) No Candidate Filed,0
"Perry County, Indiana",62,1,CANNELTON 1,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,2,CANNELTON 2,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,3,TELL CITY 1,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,4,TELL CITY 2,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,5,TELL CITY 3,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,6,TELL CITY 4,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,7,TELL CITY 5,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,8,TELL CITY 6,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,9,TELL CITY 7,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,10,TELL CITY 8,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,13,TROY,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,14,ANDERSON,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,15,CLARK 1,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,16,CLARK 2,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,17,LEOPOLD ,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,18,OIL,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,19,TOBIN,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,20,DERBY,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,21,RONO,11,County Recorder  ,28,(R) No Candidate Filed,0
"Perry County, Indiana",62,1,CANNELTON 1,11,County Recorder  ,29,(D) Jane A James,104
"Perry County, Indiana",62,2,CANNELTON 2,11,County Recorder  ,29,(D) Jane A James,246
"Perry County, Indiana",62,3,TELL CITY 1,11,County Recorder  ,29,(D) Jane A James,300
"Perry County, Indiana",62,4,TELL CITY 2,11,County Recorder  ,29,(D) Jane A James,265
"Perry County, Indiana",62,5,TELL CITY 3,11,County Recorder  ,29,(D) Jane A James,237
"Perry County, Indiana",62,6,TELL CITY 4,11,County Recorder  ,29,(D) Jane A James,337
"Perry County, Indiana",62,7,TELL CITY 5,11,County Recorder  ,29,(D) Jane A James,312
"Perry County, Indiana",62,8,TELL CITY 6,11,County Recorder  ,29,(D) Jane A James,260
"Perry County, Indiana",62,9,TELL CITY 7,11,County Recorder  ,29,(D) Jane A James,265
"Perry County, Indiana",62,10,TELL CITY 8,11,County Recorder  ,29,(D) Jane A James,255
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,11,County Recorder  ,29,(D) Jane A James,607
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,11,County Recorder  ,29,(D) Jane A James,314
"Perry County, Indiana",62,13,TROY,11,County Recorder  ,29,(D) Jane A James,87
"Perry County, Indiana",62,14,ANDERSON,11,County Recorder  ,29,(D) Jane A James,520
"Perry County, Indiana",62,15,CLARK 1,11,County Recorder  ,29,(D) Jane A James,146
"Perry County, Indiana",62,16,CLARK 2,11,County Recorder  ,29,(D) Jane A James,152
"Perry County, Indiana",62,17,LEOPOLD ,11,County Recorder  ,29,(D) Jane A James,258
"Perry County, Indiana",62,18,OIL,11,County Recorder  ,29,(D) Jane A James,338
"Perry County, Indiana",62,19,TOBIN,11,County Recorder  ,29,(D) Jane A James,214
"Perry County, Indiana",62,20,DERBY,11,County Recorder  ,29,(D) Jane A James,90
"Perry County, Indiana",62,21,RONO,11,County Recorder  ,29,(D) Jane A James,95
"Perry County, Indiana",62,1,CANNELTON 1,12,County Surveyor  ,30,(R) David Lynch,108
"Perry County, Indiana",62,2,CANNELTON 2,12,County Surveyor  ,30,(R) David Lynch,271
"Perry County, Indiana",62,3,TELL CITY 1,12,County Surveyor  ,30,(R) David Lynch,358
"Perry County, Indiana",62,4,TELL CITY 2,12,County Surveyor  ,30,(R) David Lynch,300
"Perry County, Indiana",62,5,TELL CITY 3,12,County Surveyor  ,30,(R) David Lynch,304
"Perry County, Indiana",62,6,TELL CITY 4,12,County Surveyor  ,30,(R) David Lynch,395
"Perry County, Indiana",62,7,TELL CITY 5,12,County Surveyor  ,30,(R) David Lynch,329
"Perry County, Indiana",62,8,TELL CITY 6,12,County Surveyor  ,30,(R) David Lynch,273
"Perry County, Indiana",62,9,TELL CITY 7,12,County Surveyor  ,30,(R) David Lynch,265
"Perry County, Indiana",62,10,TELL CITY 8,12,County Surveyor  ,30,(R) David Lynch,311
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,12,County Surveyor  ,30,(R) David Lynch,696
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,12,County Surveyor  ,30,(R) David Lynch,414
"Perry County, Indiana",62,13,TROY,12,County Surveyor  ,30,(R) David Lynch,100
"Perry County, Indiana",62,14,ANDERSON,12,County Surveyor  ,30,(R) David Lynch,665
"Perry County, Indiana",62,15,CLARK 1,12,County Surveyor  ,30,(R) David Lynch,239
"Perry County, Indiana",62,16,CLARK 2,12,County Surveyor  ,30,(R) David Lynch,225
"Perry County, Indiana",62,17,LEOPOLD ,12,County Surveyor  ,30,(R) David Lynch,294
"Perry County, Indiana",62,18,OIL,12,County Surveyor  ,30,(R) David Lynch,500
"Perry County, Indiana",62,19,TOBIN,12,County Surveyor  ,30,(R) David Lynch,306
"Perry County, Indiana",62,20,DERBY,12,County Surveyor  ,30,(R) David Lynch,115
"Perry County, Indiana",62,21,RONO,12,County Surveyor  ,30,(R) David Lynch,138
"Perry County, Indiana",62,1,CANNELTON 1,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,2,CANNELTON 2,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,3,TELL CITY 1,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,4,TELL CITY 2,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,5,TELL CITY 3,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,6,TELL CITY 4,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,7,TELL CITY 5,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,8,TELL CITY 6,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,9,TELL CITY 7,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,10,TELL CITY 8,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,13,TROY,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,14,ANDERSON,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,15,CLARK 1,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,16,CLARK 2,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,17,LEOPOLD ,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,18,OIL,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,19,TOBIN,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,20,DERBY,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,21,RONO,12,County Surveyor  ,31,(D) No Candidate Filed,0
"Perry County, Indiana",62,1,CANNELTON 1,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,90
"Perry County, Indiana",62,2,CANNELTON 2,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,235
"Perry County, Indiana",62,3,TELL CITY 1,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,290
"Perry County, Indiana",62,4,TELL CITY 2,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,250
"Perry County, Indiana",62,5,TELL CITY 3,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,251
"Perry County, Indiana",62,6,TELL CITY 4,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,344
"Perry County, Indiana",62,7,TELL CITY 5,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,288
"Perry County, Indiana",62,8,TELL CITY 6,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,229
"Perry County, Indiana",62,9,TELL CITY 7,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,217
"Perry County, Indiana",62,10,TELL CITY 8,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,261
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,609
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,350
"Perry County, Indiana",62,13,TROY,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,88
"Perry County, Indiana",62,14,ANDERSON,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,547
"Perry County, Indiana",62,15,CLARK 1,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,209
"Perry County, Indiana",62,16,CLARK 2,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,183
"Perry County, Indiana",62,17,LEOPOLD ,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,258
"Perry County, Indiana",62,18,OIL,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,404
"Perry County, Indiana",62,19,TOBIN,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,265
"Perry County, Indiana",62,20,DERBY,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,102
"Perry County, Indiana",62,21,RONO,13,County Commissioner District 1 ,32,(R) Gregg Jarboe,125
"Perry County, Indiana",62,1,CANNELTON 1,13,County Commissioner District 1 ,33,(D) Danny Bolin,73
"Perry County, Indiana",62,2,CANNELTON 2,13,County Commissioner District 1 ,33,(D) Danny Bolin,162
"Perry County, Indiana",62,3,TELL CITY 1,13,County Commissioner District 1 ,33,(D) Danny Bolin,193
"Perry County, Indiana",62,4,TELL CITY 2,13,County Commissioner District 1 ,33,(D) Danny Bolin,158
"Perry County, Indiana",62,5,TELL CITY 3,13,County Commissioner District 1 ,33,(D) Danny Bolin,137
"Perry County, Indiana",62,6,TELL CITY 4,13,County Commissioner District 1 ,33,(D) Danny Bolin,183
"Perry County, Indiana",62,7,TELL CITY 5,13,County Commissioner District 1 ,33,(D) Danny Bolin,188
"Perry County, Indiana",62,8,TELL CITY 6,13,County Commissioner District 1 ,33,(D) Danny Bolin,153
"Perry County, Indiana",62,9,TELL CITY 7,13,County Commissioner District 1 ,33,(D) Danny Bolin,182
"Perry County, Indiana",62,10,TELL CITY 8,13,County Commissioner District 1 ,33,(D) Danny Bolin,162
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,13,County Commissioner District 1 ,33,(D) Danny Bolin,303
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,13,County Commissioner District 1 ,33,(D) Danny Bolin,187
"Perry County, Indiana",62,13,TROY,13,County Commissioner District 1 ,33,(D) Danny Bolin,59
"Perry County, Indiana",62,14,ANDERSON,13,County Commissioner District 1 ,33,(D) Danny Bolin,252
"Perry County, Indiana",62,15,CLARK 1,13,County Commissioner District 1 ,33,(D) Danny Bolin,62
"Perry County, Indiana",62,16,CLARK 2,13,County Commissioner District 1 ,33,(D) Danny Bolin,81
"Perry County, Indiana",62,17,LEOPOLD ,13,County Commissioner District 1 ,33,(D) Danny Bolin,136
"Perry County, Indiana",62,18,OIL,13,County Commissioner District 1 ,33,(D) Danny Bolin,180
"Perry County, Indiana",62,19,TOBIN,13,County Commissioner District 1 ,33,(D) Danny Bolin,104
"Perry County, Indiana",62,20,DERBY,13,County Commissioner District 1 ,33,(D) Danny Bolin,43
"Perry County, Indiana",62,21,RONO,13,County Commissioner District 1 ,33,(D) Danny Bolin,42
"Perry County, Indiana",62,1,CANNELTON 1,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,2,CANNELTON 2,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,3,TELL CITY 1,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,4,TELL CITY 2,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,5,TELL CITY 3,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,6,TELL CITY 4,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,7,TELL CITY 5,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,8,TELL CITY 6,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,9,TELL CITY 7,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,10,TELL CITY 8,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,13,TROY,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,14,ANDERSON,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,15,CLARK 1,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,16,CLARK 2,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,17,LEOPOLD ,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,18,OIL,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,19,TOBIN,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,20,DERBY,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,21,RONO,14,County Commissioner District 3 ,34,(R) No Candidate Filed,0
"Perry County, Indiana",62,1,CANNELTON 1,14,County Commissioner District 3 ,35,(D) Randy Kleaving,110
"Perry County, Indiana",62,2,CANNELTON 2,14,County Commissioner District 3 ,35,(D) Randy Kleaving,263
"Perry County, Indiana",62,3,TELL CITY 1,14,County Commissioner District 3 ,35,(D) Randy Kleaving,316
"Perry County, Indiana",62,4,TELL CITY 2,14,County Commissioner District 3 ,35,(D) Randy Kleaving,280
"Perry County, Indiana",62,5,TELL CITY 3,14,County Commissioner District 3 ,35,(D) Randy Kleaving,265
"Perry County, Indiana",62,6,TELL CITY 4,14,County Commissioner District 3 ,35,(D) Randy Kleaving,356
"Perry County, Indiana",62,7,TELL CITY 5,14,County Commissioner District 3 ,35,(D) Randy Kleaving,327
"Perry County, Indiana",62,8,TELL CITY 6,14,County Commissioner District 3 ,35,(D) Randy Kleaving,283
"Perry County, Indiana",62,9,TELL CITY 7,14,County Commissioner District 3 ,35,(D) Randy Kleaving,272
"Perry County, Indiana",62,10,TELL CITY 8,14,County Commissioner District 3 ,35,(D) Randy Kleaving,270
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,14,County Commissioner District 3 ,35,(D) Randy Kleaving,639
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,14,County Commissioner District 3 ,35,(D) Randy Kleaving,351
"Perry County, Indiana",62,13,TROY,14,County Commissioner District 3 ,35,(D) Randy Kleaving,96
"Perry County, Indiana",62,14,ANDERSON,14,County Commissioner District 3 ,35,(D) Randy Kleaving,562
"Perry County, Indiana",62,15,CLARK 1,14,County Commissioner District 3 ,35,(D) Randy Kleaving,161
"Perry County, Indiana",62,16,CLARK 2,14,County Commissioner District 3 ,35,(D) Randy Kleaving,175
"Perry County, Indiana",62,17,LEOPOLD ,14,County Commissioner District 3 ,35,(D) Randy Kleaving,255
"Perry County, Indiana",62,18,OIL,14,County Commissioner District 3 ,35,(D) Randy Kleaving,346
"Perry County, Indiana",62,19,TOBIN,14,County Commissioner District 3 ,35,(D) Randy Kleaving,235
"Perry County, Indiana",62,20,DERBY,14,County Commissioner District 3 ,35,(D) Randy Kleaving,95
"Perry County, Indiana",62,21,RONO,14,County Commissioner District 3 ,35,(D) Randy Kleaving,101
"Perry County, Indiana",62,1,CANNELTON 1,15,County Council At-Large ,36,(Rep) David A Etienne,71
"Perry County, Indiana",62,2,CANNELTON 2,15,County Council At-Large ,36,(Rep) David A Etienne,176
"Perry County, Indiana",62,3,TELL CITY 1,15,County Council At-Large ,36,(Rep) David A Etienne,264
"Perry County, Indiana",62,4,TELL CITY 2,15,County Council At-Large ,36,(Rep) David A Etienne,199
"Perry County, Indiana",62,5,TELL CITY 3,15,County Council At-Large ,36,(Rep) David A Etienne,207
"Perry County, Indiana",62,6,TELL CITY 4,15,County Council At-Large ,36,(Rep) David A Etienne,295
"Perry County, Indiana",62,7,TELL CITY 5,15,County Council At-Large ,36,(Rep) David A Etienne,257
"Perry County, Indiana",62,8,TELL CITY 6,15,County Council At-Large ,36,(Rep) David A Etienne,190
"Perry County, Indiana",62,9,TELL CITY 7,15,County Council At-Large ,36,(Rep) David A Etienne,189
"Perry County, Indiana",62,10,TELL CITY 8,15,County Council At-Large ,36,(Rep) David A Etienne,196
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,15,County Council At-Large ,36,(Rep) David A Etienne,534
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,15,County Council At-Large ,36,(Rep) David A Etienne,299
"Perry County, Indiana",62,13,TROY,15,County Council At-Large ,36,(Rep) David A Etienne,84
"Perry County, Indiana",62,14,ANDERSON,15,County Council At-Large ,36,(Rep) David A Etienne,503
"Perry County, Indiana",62,15,CLARK 1,15,County Council At-Large ,36,(Rep) David A Etienne,158
"Perry County, Indiana",62,16,CLARK 2,15,County Council At-Large ,36,(Rep) David A Etienne,159
"Perry County, Indiana",62,17,LEOPOLD ,15,County Council At-Large ,36,(Rep) David A Etienne,238
"Perry County, Indiana",62,18,OIL,15,County Council At-Large ,36,(Rep) David A Etienne,355
"Perry County, Indiana",62,19,TOBIN,15,County Council At-Large ,36,(Rep) David A Etienne,230
"Perry County, Indiana",62,20,DERBY,15,County Council At-Large ,36,(Rep) David A Etienne,82
"Perry County, Indiana",62,21,RONO,15,County Council At-Large ,36,(Rep) David A Etienne,115
"Perry County, Indiana",62,1,CANNELTON 1,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,95
"Perry County, Indiana",62,2,CANNELTON 2,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,238
"Perry County, Indiana",62,3,TELL CITY 1,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,240
"Perry County, Indiana",62,4,TELL CITY 2,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,214
"Perry County, Indiana",62,5,TELL CITY 3,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,214
"Perry County, Indiana",62,6,TELL CITY 4,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,275
"Perry County, Indiana",62,7,TELL CITY 5,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,229
"Perry County, Indiana",62,8,TELL CITY 6,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,180
"Perry County, Indiana",62,9,TELL CITY 7,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,176
"Perry County, Indiana",62,10,TELL CITY 8,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,219
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,538
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,312
"Perry County, Indiana",62,13,TROY,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,76
"Perry County, Indiana",62,14,ANDERSON,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,454
"Perry County, Indiana",62,15,CLARK 1,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,115
"Perry County, Indiana",62,16,CLARK 2,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,118
"Perry County, Indiana",62,17,LEOPOLD ,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,185
"Perry County, Indiana",62,18,OIL,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,287
"Perry County, Indiana",62,19,TOBIN,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,221
"Perry County, Indiana",62,20,DERBY,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,79
"Perry County, Indiana",62,21,RONO,15,County Council At-Large ,37,(Rep) Lynn Fulkerson,79
"Perry County, Indiana",62,1,CANNELTON 1,15,County Council At-Large ,38,(Dem) Chris Axton,72
"Perry County, Indiana",62,2,CANNELTON 2,15,County Council At-Large ,38,(Dem) Chris Axton,140
"Perry County, Indiana",62,3,TELL CITY 1,15,County Council At-Large ,38,(Dem) Chris Axton,186
"Perry County, Indiana",62,4,TELL CITY 2,15,County Council At-Large ,38,(Dem) Chris Axton,169
"Perry County, Indiana",62,5,TELL CITY 3,15,County Council At-Large ,38,(Dem) Chris Axton,139
"Perry County, Indiana",62,6,TELL CITY 4,15,County Council At-Large ,38,(Dem) Chris Axton,241
"Perry County, Indiana",62,7,TELL CITY 5,15,County Council At-Large ,38,(Dem) Chris Axton,188
"Perry County, Indiana",62,8,TELL CITY 6,15,County Council At-Large ,38,(Dem) Chris Axton,157
"Perry County, Indiana",62,9,TELL CITY 7,15,County Council At-Large ,38,(Dem) Chris Axton,156
"Perry County, Indiana",62,10,TELL CITY 8,15,County Council At-Large ,38,(Dem) Chris Axton,187
"Perry County, Indiana",62,11,TROY TOWNSHIP 1,15,County Council At-Large ,38,(Dem) Chris Axton,353
"Perry County, Indiana",62,12,TROY TOWNSHIP 2,15,County Council At-Large ,38,(Dem) Chris Axton,196
"Perry County, Indiana",62,13,TROY,15,County Council At-Large ,38,(Dem) Chris Axton,59
"Perry County, Indiana",62,14,ANDERSON,15,County Council At-Large ,38,(Dem) Chris Axton,242
"Perry County, Indiana",62,15,CLARK 1,15,County Council At-Large ,38,(Dem) Chris Axton,47
"Perry County, Indiana",62,16,CLARK 2,15,County Council At-Large ,38,(Dem) Chris Axton,59
"Perry County, Indiana",62,17,LEOPOLD ,15,County Council At-Large ,38,(Dem) Chris Axton,107
"Perry County, Indiana",62,18,OIL,15,County Council At-Large ,38,(Dem) Chris Axton,142
"Perry County, Indiana",62,19,TOBIN,15,County Council At-Large ,38,(Dem) Chris Axton,110
"Perry County, Indiana",62,20,DERBY,15,County Council At-Large ,38,(Dem) Chris Axton,44
"Perry County, Indiana",62,21,RONO,15,County Council At-Large ,38,(Dem) Chris Axton,36
